ts,pid,cpu_perc,rss_mb,command
1783368292,58925,0.0,13.0,/opt/homebrew/opt/ollama/bin/ollama
1783368292,95547,3.1,5667.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368294,58925,0.0,11.9,/opt/homebrew/opt/ollama/bin/ollama
1783368294,95547,5.1,5591.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368296,58925,0.0,12.5,/opt/homebrew/opt/ollama/bin/ollama
1783368296,95547,3.6,5591.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368298,58925,0.0,13.0,/opt/homebrew/opt/ollama/bin/ollama
1783368298,95547,4.1,5593.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368300,58925,0.0,13.0,/opt/homebrew/opt/ollama/bin/ollama
1783368300,95547,4.2,5593.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368302,58925,0.0,13.1,/opt/homebrew/opt/ollama/bin/ollama
1783368302,95547,3.6,5593.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368304,58925,0.0,13.3,/opt/homebrew/opt/ollama/bin/ollama
1783368304,95547,4.3,5593.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368306,58925,14.7,69.2,/opt/homebrew/opt/ollama/bin/ollama
1783368306,95547,9.3,5889.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368308,58925,0.0,69.1,/opt/homebrew/opt/ollama/bin/ollama
1783368308,95547,0.3,5893.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368310,58925,0.1,14.3,/opt/homebrew/opt/ollama/bin/ollama
1783368310,95547,2.8,5880.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368312,58925,0.0,12.5,/opt/homebrew/opt/ollama/bin/ollama
1783368312,95547,4.2,5595.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368314,58925,0.0,12.1,/opt/homebrew/opt/ollama/bin/ollama
1783368314,95547,3.7,5595.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368316,58925,0.0,13.6,/opt/homebrew/opt/ollama/bin/ollama
1783368316,95547,0.4,5592.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368318,58925,0.0,12.9,/opt/homebrew/opt/ollama/bin/ollama
1783368318,95547,0.1,5584.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368320,58925,0.9,69.3,/opt/homebrew/opt/ollama/bin/ollama
1783368320,95547,0.7,5715.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368322,58925,0.0,17.4,/opt/homebrew/opt/ollama/bin/ollama
1783368322,95547,0.8,5600.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368324,58925,0.0,16.1,/opt/homebrew/opt/ollama/bin/ollama
1783368324,95547,0.0,5597.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368326,58925,0.0,15.5,/opt/homebrew/opt/ollama/bin/ollama
1783368326,95547,0.0,5600.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368328,58925,0.0,15.4,/opt/homebrew/opt/ollama/bin/ollama
1783368328,95547,0.0,5600.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368330,58925,0.0,11.4,/opt/homebrew/opt/ollama/bin/ollama
1783368330,95547,0.3,5600.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368332,58925,0.0,11.4,/opt/homebrew/opt/ollama/bin/ollama
1783368332,95547,0.1,5600.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368335,58925,0.0,12.8,/opt/homebrew/opt/ollama/bin/ollama
1783368335,95547,3.4,5605.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368337,58925,0.0,12.8,/opt/homebrew/opt/ollama/bin/ollama
1783368337,95547,2.5,5595.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368339,58925,0.0,13.0,/opt/homebrew/opt/ollama/bin/ollama
1783368339,95547,3.1,5595.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368341,58925,0.0,13.0,/opt/homebrew/opt/ollama/bin/ollama
1783368341,95547,3.3,5593.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368343,58925,0.0,13.3,/opt/homebrew/opt/ollama/bin/ollama
1783368343,95547,2.5,5593.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368345,58925,0.0,13.4,/opt/homebrew/opt/ollama/bin/ollama
1783368345,95547,2.6,5593.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368347,58925,0.0,13.4,/opt/homebrew/opt/ollama/bin/ollama
1783368347,95547,3.3,5593.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368349,58925,0.0,13.2,/opt/homebrew/opt/ollama/bin/ollama
1783368349,95547,2.9,5593.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368351,58925,0.0,13.6,/opt/homebrew/opt/ollama/bin/ollama
1783368351,95547,3.6,5594.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368353,58925,0.0,13.7,/opt/homebrew/opt/ollama/bin/ollama
1783368353,95547,2.8,5594.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368355,58925,0.0,13.5,/opt/homebrew/opt/ollama/bin/ollama
1783368355,95547,2.8,5592.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368357,58925,37.2,66.8,/opt/homebrew/opt/ollama/bin/ollama
1783368357,95547,25.0,5972.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368359,58925,0.0,13.1,/opt/homebrew/opt/ollama/bin/ollama
1783368359,95547,0.0,5851.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368361,58925,0.0,12.8,/opt/homebrew/opt/ollama/bin/ollama
1783368361,95547,3.9,5727.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368363,58925,0.0,12.8,/opt/homebrew/opt/ollama/bin/ollama
1783368363,95547,3.3,5594.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368365,58925,0.0,13.0,/opt/homebrew/opt/ollama/bin/ollama
1783368365,95547,3.3,5594.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368367,58925,0.0,13.4,/opt/homebrew/opt/ollama/bin/ollama
1783368367,95547,3.9,5594.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368369,58925,0.0,13.5,/opt/homebrew/opt/ollama/bin/ollama
1783368369,95547,3.2,5596.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368371,58925,0.0,13.6,/opt/homebrew/opt/ollama/bin/ollama
1783368371,95547,3.6,5596.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368373,58925,0.0,13.8,/opt/homebrew/opt/ollama/bin/ollama
1783368373,95547,3.9,5596.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368375,58925,0.0,12.9,/opt/homebrew/opt/ollama/bin/ollama
1783368375,95547,4.0,5592.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368377,58925,0.0,13.0,/opt/homebrew/opt/ollama/bin/ollama
1783368377,95547,3.5,5592.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368380,58925,0.2,59.8,/opt/homebrew/opt/ollama/bin/ollama
1783368380,95547,0.3,5888.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368382,58925,0.0,58.6,/opt/homebrew/opt/ollama/bin/ollama
1783368382,95547,0.0,5894.4,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368384,58925,0.1,12.7,/opt/homebrew/opt/ollama/bin/ollama
1783368384,95547,3.6,5790.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368386,58925,0.0,13.0,/opt/homebrew/opt/ollama/bin/ollama
1783368386,95547,3.8,5704.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368388,58925,0.0,13.1,/opt/homebrew/opt/ollama/bin/ollama
1783368388,95547,3.2,5704.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368390,58925,0.0,13.4,/opt/homebrew/opt/ollama/bin/ollama
1783368390,95547,3.8,5669.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368392,58925,0.0,14.6,/opt/homebrew/opt/ollama/bin/ollama
1783368392,95547,1.6,5670.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783368394,58925,4.7,71.0,/opt/homebrew/opt/ollama/bin/ollama
