ts,pid,cpu_perc,rss_mb,command
1783374171,12692,0.2,7253.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374171,58925,0.3,11.0,/opt/homebrew/opt/ollama/bin/ollama
1783374173,12692,3.8,7265.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374173,58925,0.0,9.8,/opt/homebrew/opt/ollama/bin/ollama
1783374175,12692,0.1,7256.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374175,58925,0.0,9.9,/opt/homebrew/opt/ollama/bin/ollama
1783374177,12692,5.7,7269.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374177,58925,0.0,11.7,/opt/homebrew/opt/ollama/bin/ollama
1783374179,12692,4.3,7269.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374179,58925,0.1,11.8,/opt/homebrew/opt/ollama/bin/ollama
1783374181,12692,6.0,7269.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374181,58925,0.1,11.9,/opt/homebrew/opt/ollama/bin/ollama
1783374183,12692,6.9,7269.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374183,58925,0.1,11.6,/opt/homebrew/opt/ollama/bin/ollama
1783374185,12692,5.3,7269.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374185,58925,0.5,9.9,/opt/homebrew/opt/ollama/bin/ollama
1783374187,12692,5.1,7269.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374187,58925,0.9,11.0,/opt/homebrew/opt/ollama/bin/ollama
1783374190,12692,5.5,7269.1,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374190,58925,0.2,10.0,/opt/homebrew/opt/ollama/bin/ollama
1783374192,12692,5.3,7269.2,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374192,58925,0.1,9.3,/opt/homebrew/opt/ollama/bin/ollama
1783374194,12692,4.8,7271.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374194,58925,0.5,12.2,/opt/homebrew/opt/ollama/bin/ollama
1783374196,12692,0.1,7250.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374196,58925,0.0,8.5,/opt/homebrew/opt/ollama/bin/ollama
1783374198,12692,0.2,7250.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374198,58925,0.0,9.4,/opt/homebrew/opt/ollama/bin/ollama
1783374200,12692,16.9,7369.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374200,58925,9.7,41.5,/opt/homebrew/opt/ollama/bin/ollama
1783374202,12692,0.1,7252.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374202,58925,0.0,10.0,/opt/homebrew/opt/ollama/bin/ollama
1783374204,12692,0.7,7256.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374204,58925,0.0,10.0,/opt/homebrew/opt/ollama/bin/ollama
1783374206,12692,0.1,7255.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374206,58925,0.0,10.0,/opt/homebrew/opt/ollama/bin/ollama
1783374208,12692,0.1,7255.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374208,58925,0.0,10.0,/opt/homebrew/opt/ollama/bin/ollama
1783374210,12692,0.5,7255.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374210,58925,0.0,10.0,/opt/homebrew/opt/ollama/bin/ollama
1783374212,12692,1.4,7262.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374212,58925,0.0,10.0,/opt/homebrew/opt/ollama/bin/ollama
1783374214,12692,0.2,7255.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374214,58925,0.0,10.0,/opt/homebrew/opt/ollama/bin/ollama
1783374216,12692,4.0,7271.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374216,58925,0.0,12.6,/opt/homebrew/opt/ollama/bin/ollama
1783374219,12692,4.9,7269.9,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374219,58925,0.0,11.9,/opt/homebrew/opt/ollama/bin/ollama
1783374221,12692,4.1,7269.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374221,58925,0.0,11.9,/opt/homebrew/opt/ollama/bin/ollama
1783374223,12692,3.2,7269.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374223,58925,0.0,12.1,/opt/homebrew/opt/ollama/bin/ollama
1783374225,12692,5.9,7269.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374225,58925,0.2,11.9,/opt/homebrew/opt/ollama/bin/ollama
1783374227,12692,4.0,7269.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374227,58925,0.1,12.1,/opt/homebrew/opt/ollama/bin/ollama
1783374229,12692,4.2,7269.8,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374229,58925,0.1,12.1,/opt/homebrew/opt/ollama/bin/ollama
1783374231,12692,4.0,7269.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374231,58925,0.0,12.1,/opt/homebrew/opt/ollama/bin/ollama
1783374233,12692,4.1,7270.0,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374233,58925,0.1,12.7,/opt/homebrew/opt/ollama/bin/ollama
1783374235,12692,3.6,7269.5,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374235,58925,0.0,11.3,/opt/homebrew/opt/ollama/bin/ollama
1783374237,12692,5.7,7269.7,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374237,58925,0.1,11.5,/opt/homebrew/opt/ollama/bin/ollama
1783374239,12692,4.2,7269.6,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374239,58925,0.1,11.3,/opt/homebrew/opt/ollama/bin/ollama
1783374241,12692,0.1,7251.3,/opt/homebrew/Cellar/ollama/0.31.1/libexec/lib/ollama/llama-server
1783374241,58925,10.6,24.1,/opt/homebrew/opt/ollama/bin/ollama
